experiment,model_name,test_source,weights,precision,recall,f1,mAP50,mAP50_95,inference_ms_per_image,FPS
pcbnet_rtdetr_l_hybridopt_final_clean_6cls_e50_img768,pcbnet_rtdetr_l_hybridopt,Merged,/kaggle/working/runs/detect/PCB_Baseline/pcbnet_rtdetr_l_hybridopt_final_clean_6cls_e50_img768/weights/best.pt,0.8944857972270875,0.8766628494438667,0.8854846477827558,0.9176613580388281,0.6111998356056133,47.82263830365962,20.91059873464729
pcbnet_rtdetr_l_hybridopt_final_clean_6cls_e50_img768,pcbnet_rtdetr_l_hybridopt,DeepPCB,/kaggle/working/runs/detect/PCB_Baseline/pcbnet_rtdetr_l_hybridopt_final_clean_6cls_e50_img768/weights/best.pt,0.9831955319158164,0.9602914802937234,0.9716085436436339,0.9834610611073958,0.7595799302498981,47.8627992966661,20.89305294915451
pcbnet_rtdetr_l_hybridopt_final_clean_6cls_e50_img768,pcbnet_rtdetr_l_hybridopt,DsPCBSD,/kaggle/working/runs/detect/PCB_Baseline/pcbnet_rtdetr_l_hybridopt_final_clean_6cls_e50_img768/weights/best.pt,0.8241610767851858,0.8068215121978447,0.8153991229066959,0.8413223218435645,0.5068057786984558,47.87701028038562,20.886851416653364
pcbnet_rtdetr_l_hybridopt_final_clean_6cls_e50_img768,pcbnet_rtdetr_l_hybridopt,HRIPCB,/kaggle/working/runs/detect/PCB_Baseline/pcbnet_rtdetr_l_hybridopt_final_clean_6cls_e50_img768/weights/best.pt,0.9563025568625405,0.9207368878567572,0.9381827777058251,0.942224942961047,0.4730683244586008,47.72317331654782,20.954180757574516
